Source,Target,Weight
1_603,n_603,2.42357E-05
1_603,n_604,1.99779E-06
1_603,n_605,2.55766E-12
1_603,n_606,1.17504E-08
1_603,n_607,3.02518E-10
1_603,n_608,6.32876E-09
1_603,n_609,2.69926E-07
1_603,n_610,9.37146E-06
1_603,n_611,1.00389E-05
1_603,n_612,1.97229E-06
1_603,n_613,6.7633E-06
1_603,n_614,4.57833E-07
1_603,r_601,2.31297E-07
1_603,r_602,2.65801E-07
1_603,r_603,4.04964E-07
1_603,r_604,2.56592E-07
1_603,r_606,1.88643E-09
1_603,r_607,4.2409E-11
1_603,r_608,1.19156E-09
1_603,r_609,3.48198E-07
1_603,r_610,3.08162E-07
1_603,r_611,1.38649E-07
1_603,r_612,4.84583E-08
1_603,r_613,5.32953E-10
1_603,r_614,7.21769E-09
1_603,r_616,4.06991E-07
1_603,s_601,1.9267E-08
1_603,s_602,1.51923E-06
1_603,s_603,4.13592E-07
1_603,s_604,3.796E-07
1_603,s_606,4.65521E-08
1_603,s_607,3.25583E-08
1_603,s_608,5.8591E-08
1_603,s_609,9.08993E-07
1_603,s_610,1.07224E-06
1_603,s_611,2.18034E-06
1_603,s_612,3.18856E-06
1_603,s_613,4.31477E-07
1_603,s_614,1.67819E-07
1_603,y_601,4.6234E-07
1_603,y_602,1.12205E-06
1_603,y_603,3.72518E-05
1_603,y_604,2.91671E-07
1_603,y_605,3.22636E-06
1_603,y_606,8.36344E-07
1_603,y_607,4.98812E-07
1_603,y_608,9.21456E-06
1_603,y_609,3.11647E-06
1_603,y_610,7.80516E-05
1_603,y_611,1.54103E-05
1_603,y_612,1.2819E-05
1_603,y_613,2.9081E-05
1_603,y_614,1.03649E-09
1_604,1_601,0.000304535
1_604,1_602,0.042998481
1_604,1_603,0.002335183
1_604,1_605,0.00065986
1_604,1_606,0.543177029
1_604,1_607,0.061406739
1_604,1_608,0.000193712
1_604,1_609,0.003176341
1_604,1_610,0.007588298
1_604,1_611,0.011801952
1_604,1_612,0.036102286
1_604,1_613,0.003889643
1_604,1_614,0.012675566
1_604,2_601,4.79729E-06
1_604,2_602,0.001248402
1_604,2_603,0.000280662
1_604,2_604,0.000843112
1_604,2_605,1.09292E-05
1_604,2_606,5.59557E-05
1_604,2_607,7.51392E-05
1_604,2_608,1.57225E-05
1_604,2_609,2.18815E-06
1_604,2_610,2.87966E-05
1_604,2_611,7.22803E-05
1_604,2_612,1.69128E-05
1_604,2_613,9.01814E-05
1_604,2_614,0.000414935
1_604,3_601,0.000186021
1_604,3_602,0.00108632
1_604,3_603,0.00610201
1_604,3_604,0.00070781
1_604,3_605,3.76944E-06
1_604,3_606,2.96628E-05
1_604,3_607,7.34179E-05
1_604,3_608,2.38263E-05
1_604,3_609,5.25494E-05
1_604,3_610,0.000348074
1_604,3_611,7.62365E-05
1_604,3_612,0.000199888
1_604,3_613,0.002050562
1_604,3_614,0.015918758
1_604,4_601,8.21348E-07
1_604,4_602,4.5878E-06
1_604,4_603,2.82969E-05
1_604,4_604,9.39525E-06
1_604,4_606,2.93409E-06
1_604,4_607,4.92219E-07
1_604,4_608,1.14124E-05
1_604,4_609,6.34186E-07
1_604,4_610,6.4608E-05
1_604,4_611,3.45132E-05
1_604,4_612,3.41998E-05
1_604,A_405,2.52333E-07
1_604,A_406,1.36207E-07
1_604,A_407,1.586E-06
1_604,A_410,7.26972E-07
1_604,B_602,1.1611E-08
1_604,B_603,6.36019E-06
1_604,B_604,5.40393E-05
1_604,B_605,1.71375E-06
1_604,B_606,1.79208E-05
1_604,B_607,0.000114513
1_604,B_608,3.06717E-06
1_604,B_609,4.6103E-07
1_604,B_610,5.66222E-05
1_604,B_611,4.66446E-06
1_604,B_612,2.54813E-06
1_604,B_613,6.54219E-06
1_604,B_614,1.45594E-06
1_604,B_615,3.73437E-06
1_604,B_616,4.51592E-06
1_604,B_617,1.04357E-05
1_604,C_501,1.23625E-07
1_604,C_502,4.45762E-07
1_604,C_503,5.17937E-09
1_604,C_504,4.01428E-07
1_604,C_505,1.82843E-07
1_604,C_506,8.96031E-08
1_604,C_507,3.48993E-07
1_604,C_508,2.64628E-08
1_604,C_509,4.10903E-07
1_604,C_510,7.27852E-07
1_604,C_511,3.92972E-07
1_604,C_512,3.6993E-08
1_604,C_513,2.5904E-07
1_604,D_402,2.51512E-07
1_604,D_403,5.88132E-07
1_604,G_601,1.52089E-09
1_604,G_602,1.63724E-08
1_604,G_603,5.64735E-08
1_604,G_604,1.91358E-08
1_604,G_605,3.05828E-11
1_604,G_606,5.72888E-11
1_604,G_607,3.99002E-11
1_604,G_608,1.95061E-11
1_604,G_609,7.27357E-10
1_604,G_610,4.57643E-08
1_604,G_611,4.1515E-08
1_604,G_612,3.59571E-09
1_604,G_613,1.01975E-08
1_604,G_614,5.74606E-08
1_604,N_601,3.38744E-10
1_604,N_602,5.93308E-09
1_604,N_603,1.99751E-08
1_604,N_604,9.08743E-10
1_604,N_605,2.08204E-09
1_604,N_606,7.53016E-12
1_604,N_607,7.7884E-10
1_604,N_608,4.09516E-10
1_604,N_609,9.02828E-11
1_604,N_610,1.40867E-08
1_604,N_611,3.08223E-09
1_604,N_612,1.40135E-09
1_604,N_613,6.62437E-08
1_604,N_614,1.93323E-09
1_604,R_601,0.000344308
1_604,R_602,0.000444189
1_604,R_603,0.000115236
1_604,R_604,0.002043343
1_604,R_606,4.80554E-05
1_604,R_607,1.59711E-05
1_604,R_608,2.45383E-05
1_604,R_609,0.000283099
1_604,R_610,0.001523523
1_604,R_611,0.000203458
1_604,R_612,0.002613878
1_604,R_613,0.000802103
1_604,R_614,2.37866E-05
1_604,R_616,7.0263E-05
1_604,S_601,1.3173E-09
1_604,S_602,1.28008E-08
1_604,S_603,1.86371E-09
1_604,S_604,1.13253E-07
1_604,S_606,2.68161E-09
1_604,S_607,1.47703E-09
1_604,S_608,1.59528E-09
1_604,S_609,6.13656E-09
1_604,S_610,5.69701E-09
1_604,S_611,7.4491E-10
1_604,S_612,2.98095E-08
1_604,S_613,3.06989E-09
1_604,S_614,2.36571E-07
1_604,Y_601,2.83779E-09
1_604,Y_602,8.70025E-08
1_604,Y_603,1.40412E-08
1_604,Y_604,1.5251E-07
1_604,Y_605,1.49719E-09
1_604,Y_606,6.21352E-09
1_604,Y_607,3.81361E-09
1_604,Y_608,5.16564E-09
1_604,Y_609,1.50121E-09
1_604,Y_610,8.9955E-09
1_604,Y_611,1.16198E-07
1_604,Y_612,2.28586E-07
1_604,Y_613,4.98729E-09
1_604,Y_614,1.64677E-08
1_604,5_601,1.49605E-10
1_604,5_602,4.14404E-08
1_604,5_603,7.07611E-09
1_604,5_604,1.38501E-09
1_604,5_605,4.74875E-09
1_604,5_606,1.24576E-09
1_604,5_607,2.72786E-09
1_604,5_608,1.04668E-09
1_604,5_609,1.4726E-09
1_604,5_610,5.89357E-09
1_604,5_611,1.40549E-08
1_604,5_612,4.0117E-08
1_604,5_613,2.84214E-08
1_604,5_614,6.70794E-09
1_604,6_601,7.227E-10
1_604,6_602,8.12446E-10
1_604,6_603,3.181E-08
1_604,6_604,1.86095E-11
1_604,6_605,9.51864E-11
1_604,6_606,1.66371E-11
1_604,6_607,3.68523E-11
1_604,6_608,1.70501E-10
1_604,6_609,4.23003E-10
1_604,6_610,1.46364E-08
1_604,6_611,8.64695E-09
1_604,6_612,1.2627E-11
1_604,6_613,3.57534E-08
1_604,6_614,2.51919E-10
1_604,7_601,6.67365E-11
1_604,7_602,1.18898E-11
1_604,7_603,1.45409E-08
1_604,7_604,8.63766E-08
1_604,7_605,2.26568E-11
1_604,7_606,9.74182E-10
1_604,7_607,3.54229E-10
1_604,7_608,2.04204E-10
1_604,7_609,1.53412E-10
1_604,7_610,2.87538E-08
1_604,7_611,4.13545E-09
1_604,7_612,7.2309E-09
1_604,7_613,1.89976E-09
1_604,7_614,1.32712E-07
1_604,8_601,7.49042E-10
1_604,8_602,2.68968E-08
1_604,8_603,3.49064E-08
1_604,8_604,1.9792E-08
1_604,8_606,7.80615E-10
1_604,8_607,4.7248E-10
1_604,8_608,7.94977E-10
1_604,8_609,1.36834E-10
1_604,8_610,6.13254E-09
1_604,8_611,3.39919E-11
1_604,8_612,9.01275E-09
1_604,a_405,7.7842E-06
1_604,a_406,4.04332E-06
1_604,a_407,3.90757E-06
1_604,a_410,9.12188E-06
1_604,b_602,3.48018E-08
1_604,b_603,2.13201E-07
1_604,b_604,4.92359E-09
1_604,b_605,1.62376E-07
1_604,b_606,1.05719E-06
1_604,b_607,2.40252E-07
1_604,b_608,7.53252E-08
1_604,b_609,1.29754E-06
1_604,b_610,1.85419E-07
1_604,b_611,6.0849E-07
1_604,b_612,5.8743E-07
1_604,b_613,4.5619E-08
1_604,b_614,1.69666E-08
1_604,b_615,2.0203E-09
1_604,b_616,1.81388E-07
1_604,b_617,7.64479E-07
1_604,c_501,5.77381E-06
1_604,c_502,1.43622E-05
1_604,c_503,1.46279E-06
1_604,c_504,4.69658E-06
1_604,c_505,1.74556E-06
1_604,c_506,2.00201E-05
1_604,c_507,3.15618E-06
1_604,c_508,4.9047E-06
1_604,c_509,6.76983E-06
1_604,c_510,8.70379E-06
1_604,c_511,4.61797E-06
1_604,c_512,4.38421E-06
1_604,c_513,4.73466E-06
1_604,d_402,1.74084E-06
1_604,d_403,1.78631E-07
1_604,g_601,5.05374E-07
1_604,g_602,4.43299E-05
1_604,g_603,0.000759131
1_604,g_604,0.000140182
1_604,g_605,2.68256E-09
1_604,g_606,6.03739E-07
1_604,g_607,1.10462E-06
1_604,g_608,9.04237E-08
1_604,g_609,4.49816E-06
1_604,g_610,0.000121769
1_604,g_611,0.00077914
1_604,g_612,0.001042896
1_604,g_613,0.000152799
1_604,g_614,0.191561412
1_604,n_601,4.39753E-09
1_604,n_602,4.10931E-05
1_604,n_603,5.85374E-05
1_604,n_604,1.0718E-05
1_604,n_605,1.65819E-07
1_604,n_606,2.7089E-07
1_604,n_607,2.21419E-08
1_604,n_608,3.78521E-08
1_604,n_609,1.72353E-07
1_604,n_610,1.7691E-06
1_604,n_611,3.47481E-06
1_604,n_612,1.21708E-05
1_604,n_613,0.000217948
1_604,n_614,4.51994E-05
1_604,r_601,4.41571E-08
1_604,r_602,2.79407E-08
1_604,r_603,6.679E-08
1_604,r_604,2.08162E-09
1_604,r_606,1.67153E-10
1_604,r_607,2.35554E-09
1_604,r_608,8.58602E-10
1_604,r_609,4.68322E-09
1_604,r_610,2.95528E-08
1_604,r_611,9.37517E-10
1_604,r_612,1.37711E-08
1_604,r_613,2.79207E-07
1_604,r_614,8.47607E-10
1_604,r_616,2.15776E-07
1_604,s_601,9.0365E-09
1_604,s_602,3.64917E-09
1_604,s_603,5.01396E-07
1_604,s_604,1.30428E-05
1_604,s_606,1.22787E-07
1_604,s_607,7.77529E-09
1_604,s_608,2.14592E-08
1_604,s_609,5.25369E-07
1_604,s_610,3.59509E-06
1_604,s_611,1.94432E-09
1_604,s_612,1.5947E-06
1_604,s_613,1.56083E-06
1_604,s_614,1.14618E-05
1_604,y_601,9.1744E-07
1_604,y_602,0.000183025
1_604,y_603,9.23022E-05
1_604,y_604,1.55531E-05
1_604,y_605,0.000274525
1_604,y_606,5.33095E-05
1_604,y_607,0.00012733
1_604,y_608,2.77968E-06
1_604,y_609,1.88094E-05
1_604,y_610,1.89815E-06
1_604,y_611,3.87444E-05
1_604,y_612,0.000178393
1_604,y_613,7.57097E-05
1_604,y_614,2.67225E-05
1_605,1_601,0.00047947
1_605,1_602,0.000303289
1_605,1_603,0.000528757
1_605,1_604,0.005712839
1_605,1_606,0.721519239
1_605,1_607,0.017278876
1_605,1_608,0.02873493
1_605,1_609,0.000771762
1_605,1_610,0.001083262
1_605,1_611,0.000731661
1_605,1_612,0.002973108
1_605,1_613,0.000789965
1_605,1_614,5.32803E-05
1_605,2_601,2.5328E-05
1_605,2_602,4.34427E-05
1_605,2_603,9.71531E-05
1_605,2_604,3.23693E-05
1_605,2_605,6.1757E-06
1_605,2_606,4.81965E-05
1_605,2_607,3.98845E-05
1_605,2_608,3.04069E-06
1_605,2_609,4.62295E-05
1_605,2_610,1.88876E-05
1_605,2_611,8.57891E-06
1_605,2_612,8.15481E-07
1_605,2_613,1.87479E-05
1_605,2_614,6.28402E-06
1_605,3_601,0.004498648
1_605,3_602,0.000256127
1_605,3_603,3.338E-05
1_605,3_604,0.000106539
1_605,3_605,6.69823E-06
1_605,3_606,5.92226E-05
1_605,3_607,0.000103288
1_605,3_608,5.15316E-05
1_605,3_609,3.34062E-05
1_605,3_610,6.66977E-09
1_605,3_611,9.28674E-05
1_605,3_612,0.000122548
1_605,3_613,0.000312789
1_605,3_614,0.004817928
1_605,4_601,2.62035E-07
1_605,4_602,7.95816E-06
1_605,4_603,2.46081E-06
1_605,4_604,6.83795E-06
1_605,4_606,0.000201971
1_605,4_607,0.000219811
1_605,4_608,1.30525E-10
1_605,4_609,1.77506E-05
1_605,4_610,2.31198E-06
1_605,4_611,1.17964E-06
1_605,4_612,1.00907E-05
1_605,A_405,8.03697E-07
1_605,A_406,2.84628E-06
1_605,A_407,8.81476E-07
1_605,A_410,1.95578E-07
1_605,B_602,9.40762E-05
1_605,B_603,0.000170275
1_605,B_604,2.70645E-06
1_605,B_605,1.53012E-05
1_605,B_606,7.5783E-06
1_605,B_607,6.78207E-05
1_605,B_608,3.74378E-06
1_605,B_609,5.66581E-07
1_605,B_610,1.68771E-05
1_605,B_611,9.45862E-06
1_605,B_612,3.21898E-06
1_605,B_613,1.05338E-06
1_605,B_614,9.53228E-06
1_605,B_615,4.49725E-06
1_605,B_616,7.96827E-07
1_605,B_617,3.976E-05
1_605,C_501,7.08308E-09
1_605,C_502,1.03914E-07
1_605,C_503,3.78628E-07
1_605,C_504,8.61164E-08
1_605,C_505,5.19798E-07
1_605,C_506,1.5605E-07
1_605,C_507,7.54631E-08
1_605,C_508,3.11086E-08
1_605,C_509,8.83024E-08
1_605,C_510,7.3449E-09
1_605,C_511,1.26951E-07
1_605,C_512,1.22058E-07
1_605,C_513,5.41457E-08
1_605,D_402,5.57162E-06
1_605,D_403,5.53602E-06
1_605,G_601,1.0223E-08
1_605,G_602,6.49954E-09
1_605,G_603,1.64134E-08
1_605,G_604,1.75754E-10
1_605,G_605,1.38422E-08
1_605,G_606,7.23743E-10
1_605,G_607,5.15676E-09
1_605,G_608,4.71517E-10
1_605,G_609,1.49173E-09
1_605,G_610,2.40803E-09
1_605,G_611,3.4808E-13
1_605,G_612,4.21561E-09
1_605,G_613,6.34126E-08
1_605,G_614,1.73362E-10
1_605,N_601,1.89137E-08
1_605,N_602,3.61612E-08
1_605,N_603,7.41523E-09
1_605,N_604,9.31234E-09
1_605,N_605,1.78157E-07
1_605,N_606,9.55513E-08
1_605,N_607,1.44098E-07
1_605,N_608,8.66431E-08
1_605,N_609,7.44834E-08
1_605,N_610,5.14948E-09
1_605,N_611,1.65906E-08
1_605,N_612,4.7445E-08
1_605,N_613,1.30084E-08
1_605,N_614,3.16169E-10
1_605,R_601,4.48051E-05
1_605,R_602,6.14418E-05
1_605,R_603,0.000166927
1_605,R_604,0.018075224
1_605,R_606,0.001357281
1_605,R_607,0.00128867
1_605,R_608,1.88689E-05
1_605,R_609,4.74021E-06
1_605,R_610,0.000354481
1_605,R_611,0.00031762
1_605,R_612,0.000408507
1_605,R_613,0.000524006
1_605,R_614,0.000379153
1_605,R_616,0.00010747
1_605,S_601,1.82562E-07
1_605,S_602,7.03993E-09
1_605,S_603,9.33377E-08
1_605,S_604,1.63334E-08
1_605,S_606,1.66841E-10
1_605,S_607,5.93227E-10
1_605,S_608,1.41442E-08
1_605,S_609,3.76587E-08
1_605,S_610,6.39539E-08
1_605,S_611,6.46521E-08
1_605,S_612,1.89739E-09
1_605,S_613,6.10831E-08
1_605,S_614,5.76113E-08
1_605,Y_601,7.43857E-09
1_605,Y_602,4.50212E-09
1_605,Y_603,4.43597E-08
1_605,Y_604,1.31508E-07
1_605,Y_605,4.50162E-09
1_605,Y_606,4.34294E-08
1_605,Y_607,1.42908E-08
1_605,Y_608,7.6089E-10
1_605,Y_609,2.96985E-08
1_605,Y_610,9.40663E-08
1_605,Y_611,3.03433E-08
1_605,Y_612,2.25564E-09
1_605,Y_613,2.276E-10
1_605,Y_614,2.0639E-07
1_605,5_601,3.47992E-09
1_605,5_602,3.29485E-09
1_605,5_603,4.89209E-10
1_605,5_604,4.11119E-08
1_605,5_605,6.22337E-08
1_605,5_606,8.50446E-08
1_605,5_607,5.23544E-08
1_605,5_608,4.09339E-08
1_605,5_609,3.12173E-09
1_605,5_610,1.14421E-09
1_605,5_611,3.87813E-09
1_605,5_612,1.59793E-08
1_605,5_613,2.56582E-10
1_605,5_614,4.95816E-09
1_605,6_601,1.94091E-09
1_605,6_602,1.01677E-08
1_605,6_603,7.91253E-13
1_605,6_604,5.49092E-12
1_605,6_605,1.70205E-08
1_605,6_606,2.26966E-09
1_605,6_607,1.71851E-08
1_605,6_608,2.98398E-09
1_605,6_609,4.54577E-09
1_605,6_610,2.45032E-10
1_605,6_611,2.82841E-09
1_605,6_612,8.94618E-09
1_605,6_613,1.47663E-08
1_605,6_614,1.14495E-09
1_605,7_601,2.13449E-08
1_605,7_602,5.34621E-10
1_605,7_603,1.94031E-08
1_605,7_604,6.54685E-09
1_605,7_605,5.96683E-09
1_605,7_606,3.0747E-10
1_605,7_607,1.9417E-09
1_605,7_608,2.10155E-09
1_605,7_609,7.32959E-09
1_605,7_610,1.42498E-08
1_605,7_611,1.44312E-08
1_605,7_612,6.55605E-10
1_605,7_613,1.67257E-08
1_605,7_614,2.5028E-08
1_605,8_601,1.90287E-08
1_605,8_602,4.61486E-08
1_605,8_603,1.29951E-08
1_605,8_604,2.47469E-09
1_605,8_606,3.33836E-08
1_605,8_607,1.20622E-07
1_605,8_608,4.51755E-08
1_605,8_609,5.40862E-08
1_605,8_610,3.25699E-09
1_605,8_611,2.04816E-08
1_605,8_612,3.84534E-08
1_605,a_405,6.33362E-07
1_605,a_406,5.02956E-12
1_605,a_407,3.74399E-07
1_605,a_410,3.26279E-05
1_605,b_602,9.46534E-10
1_605,b_603,2.6496E-10
1_605,b_604,3.91012E-07
1_605,b_605,6.33311E-07
1_605,b_606,2.4544E-07
1_605,b_607,1.2588E-08
1_605,b_608,1.59905E-06
1_605,b_609,1.462E-09
1_605,b_610,3.3809E-07
1_605,b_611,7.67168E-09
1_605,b_612,1.39243E-07
1_605,b_613,3.84971E-07
1_605,b_614,3.33446E-07
1_605,b_615,1.36784E-07
1_605,b_616,1.14333E-10
1_605,b_617,4.60624E-07
1_605,c_501,9.46937E-11
1_605,c_502,1.79963E-08
1_605,c_503,1.41496E-06
1_605,c_504,2.6953E-08
1_605,c_505,8.24473E-06
1_605,c_506,9.21948E-06
1_605,c_507,9.95735E-07
1_605,c_508,3.36907E-07
1_605,c_509,9.86456E-07
1_605,c_510,1.50856E-09
1_605,c_511,9.35647E-08
1_605,c_512,1.67783E-06
1_605,c_513,1.45727E-08
1_605,d_402,2.59421E-08
1_605,d_403,6.00329E-08
1_605,g_601,0.002200182
1_605,g_602,0.00042839
1_605,g_603,0.000136675
1_605,g_604,1.06679E-05
1_605,g_605,4.79225E-05
1_605,g_606,6.93402E-05
1_605,g_607,0.000157256
1_605,g_608,9.20339E-05
1_605,g_609,0.000158093
1_605,g_610,0.000281309
1_605,g_611,0.002910973
1_605,g_612,0.000763815
1_605,g_613,0.000893381
1_605,g_614,0.002953338
1_605,n_601,2.51004E-06
1_605,n_602,1.27652E-06
1_605,n_603,3.94702E-06
1_605,n_604,1.16791E-05
1_605,n_605,7.53664E-06
1_605,n_606,2.64256E-05
1_605,n_607,3.97111E-05
1_605,n_608,1.66696E-05
1_605,n_609,1.22989E-05
1_605,n_610,4.75486E-09
1_605,n_611,2.6957E-08
1_605,n_612,1.1931E-06
1_605,n_613,1.98239E-06
1_605,n_614,1.67412E-05
1_605,r_601,4.20884E-08
1_605,r_602,8.48054E-08
1_605,r_603,1.36896E-08
1_605,r_604,4.10052E-09
1_605,r_606,1.02822E-07
1_605,r_607,3.07515E-07
1_605,r_608,1.23181E-07
1_605,r_609,1.10231E-07
1_605,r_610,6.02332E-09
1_605,r_611,3.97676E-08
1_605,r_612,8.53162E-08
1_605,r_613,5.24423E-08
1_605,r_614,2.31459E-09
1_605,r_616,1.58326E-07
1_605,s_601,1.16897E-06
1_605,s_602,7.26383E-08
1_605,s_603,2.47552E-07
1_605,s_604,3.07019E-09
1_605,s_606,1.0434E-08
1_605,s_607,4.2067E-07
1_605,s_608,1.59079E-07
1_605,s_609,1.26915E-09
1_605,s_610,7.10383E-09
1_605,s_611,2.40922E-07
1_605,s_612,6.61971E-08
1_605,s_613,1.50626E-06
1_605,s_614,1.81819E-07
1_605,y_601,4.44816E-05
1_605,y_602,0.000123844
1_605,y_603,0.000504777
1_605,y_604,0.000988367
1_605,y_605,0.015193613
1_605,y_606,4.07993E-05
1_605,y_607,1.11152E-05
1_605,y_608,0.001541748
1_605,y_609,0.002827251
1_605,y_610,0.000322531
1_605,y_611,4.00014E-05
1_605,y_612,1.50552E-05
1_605,y_613,3.16796E-06
1_605,y_614,3.84929E-05
1_606,1_601,0.003082204
1_606,1_602,0.013342263
1_606,1_603,0.026292225
1_606,1_604,4.70264076
1_606,1_605,0.721519239
1_606,1_607,2.854990678
1_606,1_608,0.008719697
1_606,1_609,0.002170733
1_606,1_610,0.003987086
1_606,1_611,0.002399566
1_606,1_612,0.005507235
1_606,1_613,0.000940474
1_606,1_614,0.001717789
1_606,2_601,0.000121579
1_606,2_602,0.000500265
1_606,2_603,9.04322E-05
1_606,2_604,0.000281731
1_606,2_605,5.76229E-05
1_606,2_606,0.000596426
1_606,2_607,0.000618793
1_606,2_608,0.000141948
1_606,2_609,5.97259E-06
1_606,2_610,1.99481E-05
1_606,2_611,4.25242E-05
1_606,2_612,1.56376E-05
1_606,2_613,1.55819E-05
1_606,2_614,0.000145244
1_606,3_601,0.004533889
1_606,3_602,0.000655679
1_606,3_603,0.002803838
1_606,3_604,0.000449675
1_606,3_605,3.91196E-05
1_606,3_606,0.000543109
1_606,3_607,0.001263901
1_606,3_608,0.000404628
1_606,3_609,0.000857886
1_606,3_610,5.38662E-05
1_606,3_611,0.000125612
1_606,3_612,3.8746E-05
1_606,3_613,0.000239767
1_606,3_614,0.011868307
1_606,4_601,1.66672E-06
1_606,4_602,4.52056E-06
1_606,4_603,2.44812E-06
1_606,4_604,8.84182E-06
1_606,4_606,5.03684E-06
1_606,4_607,7.72876E-05
1_606,4_608,2.33038E-05
1_606,4_609,3.77566E-05
1_606,4_610,1.861E-06
1_606,4_611,1.44746E-06
1_606,4_612,2.79062E-07
1_606,A_405,7.80217E-07
1_606,A_406,1.56177E-06
1_606,A_407,4.1838E-07
1_606,A_410,1.50414E-07
1_606,B_602,5.80366E-07
1_606,B_603,6.41176E-05
1_606,B_604,8.42773E-06
1_606,B_605,6.28605E-06
1_606,B_606,3.60936E-05
1_606,B_607,6.89906E-05
1_606,B_608,1.2743E-06
1_606,B_609,6.37478E-06
1_606,B_610,1.33283E-05
1_606,B_611,2.56307E-06
1_606,B_612,1.02836E-05
1_606,B_613,1.66335E-06
1_606,B_614,3.42938E-06
1_606,B_615,9.70342E-06
1_606,B_616,3.84428E-05
1_606,B_617,4.91671E-06
1_606,C_501,7.12589E-08
1_606,C_502,1.59099E-09
1_606,C_503,3.01546E-07
1_606,C_504,4.31112E-08
1_606,C_505,6.32391E-07
1_606,C_506,3.28082E-08
1_606,C_507,2.76723E-07
1_606,C_508,2.42103E-07
1_606,C_509,6.21416E-11
1_606,C_510,3.33692E-08
1_606,C_511,8.9513E-09
1_606,C_512,1.2931E-07
1_606,C_513,1.82696E-07
1_606,D_402,2.42216E-06
1_606,D_403,2.33492E-08
1_606,G_601,8.69006E-08
1_606,G_602,6.28158E-09
1_606,G_603,4.7859E-08
1_606,G_604,4.73984E-10
1_606,G_605,1.94802E-10
1_606,G_606,1.11432E-08
1_606,G_607,3.27464E-09
1_606,G_608,1.85812E-08
1_606,G_609,3.38514E-08
1_606,G_610,2.06982E-08
1_606,G_611,2.17802E-08
1_606,G_612,5.21735E-09
1_606,G_613,3.28636E-08
1_606,G_614,1.42629E-09
1_606,N_601,1.1317E-08
1_606,N_602,4.78757E-08
1_606,N_603,1.25766E-08
1_606,N_604,3.39888E-09
1_606,N_605,1.04059E-07
1_606,N_606,9.93297E-09
1_606,N_607,6.39514E-08
1_606,N_608,2.13406E-08
1_606,N_609,7.0253E-08
1_606,N_610,1.19778E-08
1_606,N_611,1.5435E-08
1_606,N_612,2.84955E-08
1_606,N_613,2.5088E-08
1_606,N_614,1.26155E-08
1_606,R_601,0.000321461
1_606,R_602,0.000219779
1_606,R_603,4.24897E-06
1_606,R_604,0.005849147
1_606,R_606,0.000793968
1_606,R_607,4.40343E-05
1_606,R_608,0.000170892
1_606,R_609,1.05896E-06
1_606,R_610,1.35762E-05
1_606,R_611,0.001205059
1_606,R_612,0.009838388
1_606,R_613,1.76765E-05
1_606,R_614,4.89735E-05
1_606,R_616,7.3971E-09
1_606,S_601,1.0765E-07
1_606,S_602,2.97385E-08
1_606,S_603,5.00737E-08
1_606,S_604,3.19414E-08
1_606,S_606,1.94006E-09
1_606,S_607,8.10339E-10
1_606,S_608,6.94426E-09
1_606,S_609,3.19524E-08
1_606,S_610,7.08929E-08
1_606,S_611,9.41448E-08
1_606,S_612,1.57087E-08
1_606,S_613,1.72783E-11
1_606,S_614,1.20838E-07
1_606,Y_601,2.98266E-08
1_606,Y_602,4.97006E-11
1_606,Y_603,2.94711E-09
1_606,Y_604,1.54699E-07
1_606,Y_605,2.88276E-09
1_606,Y_606,9.91608E-08
1_606,Y_607,1.71092E-08
1_606,Y_608,4.16102E-08
1_606,Y_609,2.44541E-09
1_606,Y_610,3.35236E-08
1_606,Y_611,5.15586E-10
1_606,Y_612,2.26466E-08
1_606,Y_613,2.54988E-08
1_606,Y_614,1.11929E-07
1_606,5_601,2.62042E-08
1_606,5_602,2.99724E-08
1_606,5_603,1.4997E-08
1_606,5_604,1.07952E-08
1_606,5_605,8.50914E-08
1_606,5_606,8.93078E-08
1_606,5_607,7.34158E-08
1_606,5_608,9.63191E-08
1_606,5_609,6.67257E-08
1_606,5_610,1.35127E-08
1_606,5_611,2.58495E-08
1_606,5_612,4.35294E-08
1_606,5_613,1.11622E-09
1_606,5_614,1.33866E-09
1_606,6_601,5.36471E-09
1_606,6_602,2.3901E-09
1_606,6_603,4.70812E-09
1_606,6_604,3.9661E-09
1_606,6_605,5.25093E-09
1_606,6_606,3.58135E-09
1_606,6_607,1.2695E-09
1_606,6_608,3.56376E-09
1_606,6_609,8.06061E-10
1_606,6_610,6.78003E-10
1_606,6_611,1.98667E-10
1_606,6_612,1.47079E-09
1_606,6_613,2.75764E-08
1_606,6_614,4.89472E-09
1_606,7_601,2.37798E-08
1_606,7_602,1.48373E-08
1_606,7_603,3.22355E-08
1_606,7_604,2.89698E-08
1_606,7_605,1.69035E-09
1_606,7_606,1.47578E-09
1_606,7_607,2.88798E-10
1_606,7_608,3.8491E-09
1_606,7_609,3.14187E-08
1_606,7_610,4.59781E-08
1_606,7_611,4.09235E-08
1_606,7_612,4.22194E-09
1_606,7_613,1.04982E-09
1_606,7_614,9.32459E-08
1_606,8_601,2.82102E-09
1_606,8_602,6.32957E-08
1_606,8_603,4.29942E-09
1_606,8_604,3.10678E-08
1_606,8_606,1.48479E-08
1_606,8_607,2.50909E-08
1_606,8_608,2.70211E-11
1_606,8_609,3.32036E-08
1_606,8_610,1.04322E-08
1_606,8_611,1.58425E-08
1_606,8_612,2.08664E-08
1_606,a_405,3.10052E-06
