Source,Target,Weight
1_603,n_608,1.83933E-07
1_603,n_609,7.84488E-06
1_603,n_610,9.37146E-06
1_603,n_611,1.00389E-05
1_603,n_612,1.97229E-06
1_603,n_613,6.7633E-06
1_603,n_614,4.57833E-07
1_603,r_601,2.31297E-07
1_603,r_602,2.65801E-07
1_603,r_603,4.04964E-07
1_603,r_604,2.56592E-07
1_603,r_606,1.88643E-09
1_603,r_607,4.2409E-11
1_603,r_608,1.19156E-09
1_603,r_609,3.48198E-07
1_603,r_610,3.08162E-07
1_603,r_611,1.38649E-07
1_603,r_612,4.84583E-08
1_603,r_613,5.32953E-10
1_603,r_614,7.21769E-09
1_603,r_616,4.06991E-07
1_603,s_601,1.9267E-08
1_603,s_602,1.51923E-06
1_603,s_603,4.13592E-07
1_603,s_604,3.796E-07
1_603,s_606,4.65521E-08
1_603,s_607,3.25583E-08
1_603,s_608,5.8591E-08
1_603,s_609,9.08993E-07
1_603,s_610,1.07224E-06
1_603,s_611,2.18034E-06
1_603,s_612,3.18856E-06
1_603,s_613,4.31477E-07
1_603,s_614,1.67819E-07
1_603,y_601,1.3437E-05
1_603,y_602,1.12205E-06
1_603,y_603,3.72518E-05
1_603,y_604,2.91671E-07
1_603,y_605,9.37679E-05
1_603,y_606,2.43067E-05
1_603,y_607,1.4497E-05
1_603,y_608,0.000267803
1_603,y_609,9.05741E-05
1_603,y_610,7.80516E-05
1_603,y_611,1.54103E-05
1_603,y_612,1.2819E-05
1_603,y_613,2.9081E-05
1_603,y_614,1.03649E-09
1_604,1_601,0.008850716
1_604,1_602,0.042998481
1_604,1_603,0.002335183
1_604,1_605,0.019177541
1_604,1_606,15.78638823
1_604,1_607,1.784667926
1_604,1_608,0.005629866
1_604,1_609,0.092314204
1_604,1_610,0.007588298
1_604,1_611,0.011801952
1_604,1_612,0.036102286
1_604,1_613,0.003889643
1_604,1_614,0.012675566
1_604,2_601,0.000139424
1_604,2_602,0.001248402
1_604,2_603,0.000280662
1_604,2_604,0.000843112
1_604,2_605,0.000317636
1_604,2_606,0.001626245
1_604,2_607,0.002183774
1_604,2_608,0.000456944
1_604,2_609,6.35943E-05
1_604,2_610,2.87966E-05
1_604,2_611,7.22803E-05
1_604,2_612,1.69128E-05
1_604,2_613,9.01814E-05
1_604,2_614,0.000414935
1_604,3_601,0.005406343
1_604,3_602,0.00108632
1_604,3_603,0.00610201
1_604,3_604,0.00070781
1_604,3_605,0.000109552
1_604,3_606,0.000862091
1_604,3_607,0.00213375
1_604,3_608,0.000692467
1_604,3_609,0.001527246
1_604,3_610,0.000348074
1_604,3_611,7.62365E-05
1_604,3_612,0.000199888
1_604,3_613,0.002050562
1_604,3_614,0.015918758
1_604,4_601,8.21348E-07
1_604,4_602,4.5878E-06
1_604,4_603,2.82969E-05
1_604,4_604,9.39525E-06
1_604,4_606,2.93409E-06
1_604,4_607,4.92219E-07
1_604,4_608,1.14124E-05
1_604,4_609,6.34186E-07
1_604,4_610,6.4608E-05
1_604,4_611,3.45132E-05
1_604,4_612,3.41998E-05
1_604,A_405,2.52333E-07
1_604,A_406,1.36207E-07
1_604,A_407,1.586E-06
1_604,A_410,7.26972E-07
1_604,B_602,1.1611E-08
1_604,B_603,6.36019E-06
1_604,B_604,5.40393E-05
1_604,B_605,1.71375E-06
1_604,B_606,1.79208E-05
1_604,B_607,0.000114513
1_604,B_608,3.06717E-06
1_604,B_609,4.6103E-07
1_604,B_610,5.66222E-05
1_604,B_611,4.66446E-06
1_604,B_612,2.54813E-06
1_604,B_613,6.54219E-06
1_604,B_614,1.45594E-06
1_604,B_615,3.73437E-06
1_604,B_616,4.51592E-06
1_604,B_617,1.04357E-05
1_604,C_501,1.23625E-07
1_604,C_502,4.45762E-07
1_604,C_503,5.17937E-09
1_604,C_504,4.01428E-07
1_604,C_505,1.82843E-07
1_604,C_506,8.96031E-08
1_604,C_507,3.48993E-07
1_604,C_508,2.64628E-08
1_604,C_509,4.10903E-07
1_604,C_510,7.27852E-07
1_604,C_511,3.92972E-07
1_604,C_512,3.6993E-08
1_604,C_513,2.5904E-07
1_604,D_402,2.51512E-07
1_604,D_403,5.88132E-07
1_604,G_601,4.42017E-08
1_604,G_602,1.63724E-08
1_604,G_603,5.64735E-08
1_604,G_604,1.91358E-08
1_604,G_605,8.88829E-10
1_604,G_606,1.66499E-09
1_604,G_607,1.15962E-09
1_604,G_608,5.66906E-10
1_604,G_609,2.11392E-08
1_604,G_610,4.57643E-08
1_604,G_611,4.1515E-08
1_604,G_612,3.59571E-09
1_604,G_613,1.01975E-08
1_604,G_614,5.74606E-08
1_604,N_601,9.84495E-09
1_604,N_602,5.93308E-09
1_604,N_603,1.99751E-08
1_604,N_604,9.08743E-10
1_604,N_605,6.05104E-08
1_604,N_606,2.1885E-10
1_604,N_607,2.26355E-08
1_604,N_608,1.19018E-08
1_604,N_609,2.62389E-09
1_604,N_610,1.40867E-08
1_604,N_611,3.08223E-09
1_604,N_612,1.40135E-09
1_604,N_613,6.62437E-08
1_604,N_614,1.93323E-09
1_604,R_601,0.000344308
1_604,R_602,0.000444189
1_604,R_603,0.000115236
1_604,R_604,0.002043343
1_604,R_606,4.80554E-05
1_604,R_607,1.59711E-05
1_604,R_608,2.45383E-05
1_604,R_609,0.000283099
1_604,R_610,0.001523523
1_604,R_611,0.000203458
1_604,R_612,0.002613878
1_604,R_613,0.000802103
1_604,R_614,2.37866E-05
1_604,R_616,7.0263E-05
1_604,S_601,1.3173E-09
1_604,S_602,1.28008E-08
1_604,S_603,1.86371E-09
1_604,S_604,1.13253E-07
1_604,S_606,2.68161E-09
1_604,S_607,1.47703E-09
1_604,S_608,1.59528E-09
1_604,S_609,6.13656E-09
1_604,S_610,5.69701E-09
1_604,S_611,7.4491E-10
1_604,S_612,2.98095E-08
1_604,S_613,3.06989E-09
1_604,S_614,2.36571E-07
1_604,Y_601,8.2475E-08
1_604,Y_602,8.70025E-08
1_604,Y_603,1.40412E-08
1_604,Y_604,1.5251E-07
1_604,Y_605,4.35128E-08
1_604,Y_606,1.80584E-07
1_604,Y_607,1.10835E-07
1_604,Y_608,1.50129E-07
1_604,Y_609,4.36297E-08
1_604,Y_610,8.9955E-09
1_604,Y_611,1.16198E-07
1_604,Y_612,2.28586E-07
1_604,Y_613,4.98729E-09
1_604,Y_614,1.64677E-08
1_604,5_601,4.34799E-09
1_604,5_602,4.14404E-08
1_604,5_603,7.07611E-09
1_604,5_604,1.38501E-09
1_604,5_605,1.38013E-07
1_604,5_606,3.62056E-08
1_604,5_607,7.92799E-08
1_604,5_608,3.04197E-08
1_604,5_609,4.27983E-08
1_604,5_610,5.89357E-09
1_604,5_611,1.40549E-08
1_604,5_612,4.0117E-08
1_604,5_613,2.84214E-08
1_604,5_614,6.70794E-09
1_604,6_601,2.10039E-08
1_604,6_602,8.12446E-10
1_604,6_603,3.181E-08
1_604,6_604,1.86095E-11
1_604,6_605,2.76641E-09
1_604,6_606,4.83525E-10
1_604,6_607,1.07104E-09
1_604,6_608,4.95527E-09
1_604,6_609,1.22938E-08
1_604,6_610,1.46364E-08
1_604,6_611,8.64695E-09
1_604,6_612,1.2627E-11
1_604,6_613,3.57534E-08
1_604,6_614,2.51919E-10
1_604,7_601,1.93957E-09
1_604,7_602,1.18898E-11
1_604,7_603,1.45409E-08
1_604,7_604,8.63766E-08
1_604,7_605,6.58475E-10
1_604,7_606,2.83127E-08
1_604,7_607,1.0295E-08
1_604,7_608,5.93481E-09
1_604,7_609,4.45862E-09
1_604,7_610,2.87538E-08
1_604,7_611,4.13545E-09
1_604,7_612,7.2309E-09
1_604,7_613,1.89976E-09
1_604,7_614,1.32712E-07
1_604,8_601,7.49042E-10
1_604,8_602,2.68968E-08
1_604,8_603,3.49064E-08
1_604,8_604,1.9792E-08
1_604,8_606,7.80615E-10
1_604,8_607,4.7248E-10
1_604,8_608,7.94977E-10
1_604,8_609,1.36834E-10
1_604,8_610,6.13254E-09
1_604,8_611,3.39919E-11
1_604,8_612,9.01275E-09
1_604,a_405,7.7842E-06
1_604,a_406,4.04332E-06
1_604,a_407,3.90757E-06
1_604,a_410,9.12188E-06
1_604,b_602,3.48018E-08
1_604,b_603,2.13201E-07
1_604,b_604,4.92359E-09
1_604,b_605,1.62376E-07
1_604,b_606,1.05719E-06
1_604,b_607,2.40252E-07
1_604,b_608,7.53252E-08
1_604,b_609,1.29754E-06
1_604,b_610,1.85419E-07
1_604,b_611,6.0849E-07
1_604,b_612,5.8743E-07
1_604,b_613,4.5619E-08
1_604,b_614,1.69666E-08
1_604,b_615,2.0203E-09
1_604,b_616,1.81388E-07
1_604,b_617,7.64479E-07
1_604,c_501,5.77381E-06
1_604,c_502,1.43622E-05
1_604,c_503,1.46279E-06
1_604,c_504,4.69658E-06
1_604,c_505,1.74556E-06
1_604,c_506,2.00201E-05
1_604,c_507,3.15618E-06
1_604,c_508,4.9047E-06
1_604,c_509,6.76983E-06
1_604,c_510,8.70379E-06
1_604,c_511,4.61797E-06
1_604,c_512,4.38421E-06
1_604,c_513,4.73466E-06
1_604,d_402,1.74084E-06
1_604,d_403,1.78631E-07
1_604,g_601,1.46877E-05
1_604,g_602,4.43299E-05
1_604,g_603,0.000759131
1_604,g_604,0.000140182
1_604,g_605,7.79634E-08
1_604,g_606,1.75465E-05
1_604,g_607,3.21037E-05
1_604,g_608,2.62799E-06
1_604,g_609,0.00013073
1_604,g_610,0.000121769
1_604,g_611,0.00077914
1_604,g_612,0.001042896
1_604,g_613,0.000152799
1_604,g_614,0.191561412
1_604,n_601,1.27806E-07
1_604,n_602,4.10931E-05
1_604,n_603,5.85374E-05
1_604,n_604,1.0718E-05
1_604,n_605,4.8192E-06
1_604,n_606,7.87289E-06
1_604,n_607,6.4351E-07
1_604,n_608,1.1001E-06
1_604,n_609,5.00911E-06
1_604,n_610,1.7691E-06
1_604,n_611,3.47481E-06
1_604,n_612,1.21708E-05
1_604,n_613,0.000217948
1_604,n_614,4.51994E-05
1_604,r_601,4.41571E-08
1_604,r_602,2.79407E-08
1_604,r_603,6.679E-08
1_604,r_604,2.08162E-09
1_604,r_606,1.67153E-10
1_604,r_607,2.35554E-09
1_604,r_608,8.58602E-10
1_604,r_609,4.68322E-09
1_604,r_610,2.95528E-08
1_604,r_611,9.37517E-10
1_604,r_612,1.37711E-08
1_604,r_613,2.79207E-07
1_604,r_614,8.47607E-10
1_604,r_616,2.15776E-07
1_604,s_601,9.0365E-09
1_604,s_602,3.64917E-09
1_604,s_603,5.01396E-07
1_604,s_604,1.30428E-05
1_604,s_606,1.22787E-07
1_604,s_607,7.77529E-09
1_604,s_608,2.14592E-08
1_604,s_609,5.25369E-07
1_604,s_610,3.59509E-06
1_604,s_611,1.94432E-09
1_604,s_612,1.5947E-06
1_604,s_613,1.56083E-06
1_604,s_614,1.14618E-05
1_604,y_601,2.66636E-05
1_604,y_602,0.000183025
1_604,y_603,9.23022E-05
1_604,y_604,1.55531E-05
1_604,y_605,0.007978543
1_604,y_606,0.001549337
1_604,y_607,0.003700598
1_604,y_608,8.0786E-05
1_604,y_609,0.000546658
1_604,y_610,1.89815E-06
1_604,y_611,3.87444E-05
1_604,y_612,0.000178393
1_604,y_613,7.57097E-05
1_604,y_614,2.67225E-05
1_605,1_601,0.001070429
1_605,1_602,0.001018118
1_605,1_603,0.001774995
1_605,1_604,0.019177541
1_605,1_606,1.610810427
1_605,1_607,0.038575539
1_605,1_608,0.064151477
1_605,1_609,0.00172298
1_605,1_610,0.003636423
1_605,1_611,0.002456129
1_605,1_612,0.009980486
1_605,1_613,0.00265185
1_605,1_614,0.000178858
1_605,2_601,5.65453E-05
1_605,2_602,0.000145834
1_605,2_603,0.000326135
1_605,2_604,0.000108661
1_605,2_605,1.37874E-05
1_605,2_606,0.0001076
1_605,2_607,8.90431E-05
1_605,2_608,6.78843E-06
1_605,2_609,0.000103209
1_605,2_610,6.34041E-05
1_605,2_611,2.87987E-05
1_605,2_612,2.7375E-06
1_605,2_613,6.29353E-05
1_605,2_614,2.1095E-05
1_605,3_601,0.010043349
1_605,3_602,0.000859797
1_605,3_603,0.000112054
1_605,3_604,0.000357642
1_605,3_605,1.4954E-05
1_605,3_606,0.000132216
1_605,3_607,0.000230594
1_605,3_608,0.000115046
1_605,3_609,7.45801E-05
1_605,3_610,2.23899E-08
1_605,3_611,0.000311748
1_605,3_612,0.000411383
1_605,3_613,0.001050008
1_605,3_614,0.016173399
1_605,4_601,2.01286E-08
1_605,4_602,2.67149E-05
1_605,4_603,8.26075E-06
1_605,4_604,2.29544E-05
1_605,4_606,1.55147E-05
1_605,4_607,1.68851E-05
1_605,4_608,1.00265E-11
1_605,4_609,1.36354E-06
1_605,4_610,7.76113E-06
1_605,4_611,3.95996E-06
1_605,4_612,3.38738E-05
1_605,A_405,2.69795E-06
1_605,A_406,9.55473E-06
1_605,A_407,2.95905E-06
1_605,A_410,6.56539E-07
1_605,B_602,0.000315806
1_605,B_603,0.000571598
1_605,B_604,9.08534E-06
1_605,B_605,5.13649E-05
1_605,B_606,2.54398E-05
1_605,B_607,0.000227669
1_605,B_608,1.25676E-05
1_605,B_609,1.90197E-06
1_605,B_610,5.6655E-05
1_605,B_611,3.17518E-05
1_605,B_612,1.08058E-05
1_605,B_613,3.53611E-06
1_605,B_614,3.19991E-05
1_605,B_615,1.50969E-05
1_605,B_616,2.67488E-06
1_605,B_617,0.000133471
1_605,C_501,2.37773E-08
1_605,C_502,3.48832E-07
1_605,C_503,1.27102E-06
1_605,C_504,2.89086E-07
1_605,C_505,1.74492E-06
1_605,C_506,5.23848E-07
1_605,C_507,2.53324E-07
1_605,C_508,1.04429E-07
1_605,C_509,2.96424E-07
1_605,C_510,2.46562E-08
1_605,C_511,4.26164E-07
1_605,C_512,4.09737E-07
1_605,C_513,1.81763E-07
1_605,D_402,1.87035E-05
1_605,D_403,1.8584E-05
1_605,G_601,2.28231E-08
1_605,G_602,2.18184E-08
1_605,G_603,5.50984E-08
1_605,G_604,5.89991E-10
1_605,G_605,3.0903E-08
1_605,G_606,1.61578E-09
1_605,G_607,1.15126E-08
1_605,G_608,1.05267E-09
1_605,G_609,3.33034E-09
1_605,G_610,8.08355E-09
1_605,G_611,1.16848E-12
1_605,G_612,1.41515E-08
1_605,G_613,2.12871E-07
1_605,G_614,5.81964E-10
1_605,N_601,4.22254E-08
1_605,N_602,1.2139E-07
1_605,N_603,2.48923E-08
1_605,N_604,3.12608E-08
1_605,N_605,3.9774E-07
1_605,N_606,2.13321E-07
1_605,N_607,3.21703E-07
1_605,N_608,1.93433E-07
1_605,N_609,1.66286E-07
1_605,N_610,1.72864E-08
1_605,N_611,5.56932E-08
1_605,N_612,1.59269E-07
1_605,N_613,4.36683E-08
1_605,N_614,1.06135E-09
1_605,R_601,0.000150407
1_605,R_602,0.000206255
1_605,R_603,0.000560361
1_605,R_604,0.060677078
1_605,R_606,0.000104262
1_605,R_607,9.89912E-05
1_605,R_608,1.44945E-06
1_605,R_609,1.59125E-05
1_605,R_610,0.001189965
1_605,R_611,0.001066224
1_605,R_612,0.001371325
1_605,R_613,0.001759047
1_605,R_614,2.91253E-05
1_605,R_616,0.000360768
1_605,S_601,1.40238E-08
1_605,S_602,2.36325E-08
1_605,S_603,3.13327E-07
1_605,S_604,5.48299E-08
1_605,S_606,1.28162E-11
1_605,S_607,4.55697E-11
1_605,S_608,1.08651E-09
1_605,S_609,1.26417E-07
1_605,S_610,2.14688E-07
1_605,S_611,2.17032E-07
1_605,S_612,6.36938E-09
1_605,S_613,2.05051E-07
1_605,S_614,1.93397E-07
1_605,Y_601,1.66068E-08
1_605,Y_602,1.51132E-08
1_605,Y_603,1.48912E-07
1_605,Y_604,4.41462E-07
1_605,Y_605,1.005E-08
1_605,Y_606,9.69572E-08
1_605,Y_607,3.19045E-08
1_605,Y_608,1.69871E-09
1_605,Y_609,6.63026E-08
1_605,Y_610,3.15773E-07
1_605,Y_611,1.0186E-07
1_605,Y_612,7.572E-09
1_605,Y_613,7.64036E-10
1_605,Y_614,6.92835E-07
1_605,5_601,7.76902E-09
1_605,5_602,1.10605E-08
1_605,5_603,1.64224E-09
1_605,5_604,1.38009E-07
1_605,5_605,1.38938E-07
1_605,5_606,1.89864E-07
1_605,5_607,1.16883E-07
1_605,5_608,9.1386E-08
1_605,5_609,6.96934E-09
1_605,5_610,3.84101E-09
1_605,5_611,1.30186E-08
1_605,5_612,5.36414E-08
1_605,5_613,8.61326E-10
1_605,5_614,1.66442E-08
1_605,6_601,4.33314E-09
1_605,6_602,3.41321E-08
1_605,6_603,2.65617E-12
1_605,6_604,1.84326E-11
1_605,6_605,3.79987E-08
1_605,6_606,5.06708E-09
1_605,6_607,3.83661E-08
1_605,6_608,6.66181E-09
1_605,6_609,1.01485E-08
1_605,6_610,8.22554E-10
1_605,6_611,9.49475E-09
1_605,6_612,3.00316E-08
1_605,6_613,4.95693E-08
1_605,6_614,3.84351E-09
1_605,7_601,4.76529E-08
1_605,7_602,1.79468E-09
1_605,7_603,6.51347E-08
1_605,7_604,2.19773E-08
1_605,7_605,1.33211E-08
1_605,7_606,6.86434E-10
1_605,7_607,4.33489E-09
1_605,7_608,4.69175E-09
1_605,7_609,1.63635E-08
1_605,7_610,4.78354E-08
1_605,7_611,4.84442E-08
1_605,7_612,2.20081E-09
1_605,7_613,5.61468E-08
1_605,7_614,8.4017E-08
1_605,8_601,1.46172E-09
1_605,8_602,1.54917E-07
1_605,8_603,4.36235E-08
1_605,8_604,8.30734E-09
1_605,8_606,2.56442E-09
1_605,8_607,9.2658E-09
1_605,8_608,3.47023E-09
1_605,8_609,4.15472E-09
1_605,8_610,1.09335E-08
1_605,8_611,6.87549E-08
1_605,8_612,1.29085E-07
1_605,a_405,2.12614E-06
1_605,a_406,1.68838E-11
1_605,a_407,1.25683E-06
1_605,a_410,0.000109529
1_605,b_602,3.17744E-09
1_605,b_603,8.8945E-10
1_605,b_604,1.3126E-06
1_605,b_605,2.12598E-06
1_605,b_606,8.23922E-07
1_605,b_607,4.22571E-08
1_605,b_608,5.3679E-06
1_605,b_609,4.90783E-09
1_605,b_610,1.13494E-06
1_605,b_611,2.57532E-08
1_605,b_612,4.67429E-07
1_605,b_613,1.29232E-06
1_605,b_614,1.11935E-06
1_605,b_615,4.59174E-07
1_605,b_616,3.83808E-10
1_605,b_617,1.54628E-06
1_605,c_501,3.17879E-10
1_605,c_502,6.04121E-08
1_605,c_503,4.7499E-06
1_605,c_504,9.0479E-08
1_605,c_505,2.76769E-05
1_605,c_506,3.0949E-05
1_605,c_507,3.3426E-06
1_605,c_508,1.13097E-06
1_605,c_509,3.31145E-06
1_605,c_510,5.0641E-09
1_605,c_511,3.14089E-07
1_605,c_512,5.63232E-06
1_605,c_513,4.89195E-08
1_605,d_402,8.70855E-08
1_605,d_403,2.01525E-07
1_605,g_601,0.004911964
1_605,g_602,0.001438071
1_605,g_603,0.000458808
1_605,g_604,3.58113E-05
1_605,g_605,0.000106988
1_605,g_606,0.000154804
1_605,g_607,0.000351079
1_605,g_608,0.000205468
1_605,g_609,0.000352947
1_605,g_610,0.000944331
1_605,g_611,0.009771902
1_605,g_612,0.002564066
1_605,g_613,0.002999009
1_605,g_614,0.009914118
1_605,n_601,5.60373E-06
1_605,n_602,4.28518E-06
1_605,n_603,1.32498E-05
1_605,n_604,3.92057E-05
1_605,n_605,1.68257E-05
1_605,n_606,5.89957E-05
1_605,n_607,8.8656E-05
1_605,n_608,3.72154E-05
1_605,n_609,2.74576E-05
1_605,n_610,1.59617E-08
1_605,n_611,9.04925E-08
1_605,n_612,4.00515E-06
1_605,n_613,6.65471E-06
1_605,n_614,5.61987E-05
1_605,r_601,1.41287E-07
1_605,r_602,2.84685E-07
1_605,r_603,4.59547E-08
1_605,r_604,1.37651E-08
1_605,r_606,7.89842E-09
1_605,r_607,2.36222E-08
1_605,r_608,9.46234E-09
1_605,r_609,3.70035E-07
1_605,r_610,2.02198E-08
1_605,r_611,1.33497E-07
1_605,r_612,2.864E-07
1_605,r_613,1.76045E-07
1_605,r_614,1.77799E-10
1_605,r_616,5.31488E-07
1_605,s_601,8.97966E-08
1_605,s_602,2.43841E-07
1_605,s_603,8.31012E-07
1_605,s_604,1.03064E-08
1_605,s_606,8.01506E-10
1_605,s_607,3.23144E-08
1_605,s_608,1.22199E-08
1_605,s_609,4.26044E-09
1_605,s_610,2.3847E-08
1_605,s_611,8.08756E-07
1_605,s_612,2.22218E-07
1_605,s_613,5.05638E-06
1_605,s_614,6.10352E-07
1_605,y_601,9.93063E-05
1_605,y_602,0.000415733
1_605,y_603,0.001694498
1_605,y_604,0.003317868
1_605,y_605,0.033920135
1_605,y_606,9.10856E-05
1_605,y_607,2.48149E-05
1_605,y_608,0.003441991
1_605,y_609,0.006311911
1_605,y_610,0.00108271
1_605,y_611,0.000134281
1_605,y_612,5.05391E-05
1_605,y_613,1.06346E-05
1_605,y_614,0.000129218
1_606,1_601,0.006881101
1_606,1_602,0.044788909
1_606,1_603,0.088260893
1_606,1_604,15.78638823
1_606,1_605,1.610810427
1_606,1_607,6.37384078
1_606,1_608,0.01946695
1_606,1_609,0.004846217
1_606,1_610,0.013384328
1_606,1_611,0.00805515
1_606,1_612,0.018487347
1_606,1_613,0.003157098
1_606,1_614,0.00576648
1_606,2_601,0.000271429
1_606,2_602,0.001679349
1_606,2_603,0.000303574
1_606,2_604,0.000945747
1_606,2_605,0.000128645
1_606,2_606,0.001331536
1_606,2_607,0.001381471
1_606,2_608,0.000316903
1_606,2_609,1.3334E-05
1_606,2_610,6.6964E-05
1_606,2_611,0.00014275
1_606,2_612,5.24941E-05
1_606,2_613,5.23073E-05
1_606,2_614,0.000487573
1_606,3_601,0.010122025
1_606,3_602,0.002201062
1_606,3_603,0.00941226
1_606,3_604,0.001509523
1_606,3_605,8.73355E-05
1_606,3_606,0.001212504
1_606,3_607,0.002821693
1_606,3_608,0.000903344
1_606,3_609,0.001915253
1_606,3_610,0.000180825
1_606,3_611,0.000421669
1_606,3_612,0.000130067
1_606,3_613,0.000804879
1_606,3_614,0.039840956
1_606,4_601,1.28032E-07
1_606,4_602,1.51752E-05
1_606,4_603,8.21813E-06
1_606,4_604,2.96813E-05
1_606,4_606,3.86913E-07
1_606,4_607,5.93697E-06
1_606,4_608,1.79012E-06
1_606,4_609,2.90033E-06
1_606,4_610,6.24724E-06
1_606,4_611,4.85899E-06
1_606,4_612,9.36789E-07
1_606,A_405,2.61913E-06
1_606,A_406,5.24273E-06
1_606,A_407,1.40447E-06
1_606,A_410,5.04928E-07
1_606,B_602,1.94824E-06
1_606,B_603,0.000215238
1_606,B_604,2.82912E-05
1_606,B_605,2.11018E-05
1_606,B_606,0.000121163
1_606,B_607,0.000231596
1_606,B_608,4.27774E-06
1_606,B_609,2.13996E-05
1_606,B_610,4.4742E-05
1_606,B_611,8.60403E-06
1_606,B_612,3.45212E-05
1_606,B_613,5.58373E-06
1_606,B_614,1.15121E-05
1_606,B_615,3.25736E-05
1_606,B_616,0.00012905
1_606,B_617,1.6505E-05
1_606,C_501,2.39211E-07
1_606,C_502,5.34081E-09
1_606,C_503,1.01226E-06
1_606,C_504,1.44721E-07
1_606,C_505,2.12289E-06
1_606,C_506,1.10134E-07
1_606,C_507,9.28936E-07
1_606,C_508,8.12721E-07
1_606,C_509,2.08604E-10
1_606,C_510,1.12018E-07
1_606,C_511,3.00488E-08
1_606,C_512,4.34082E-07
1_606,C_513,6.13295E-07
1_606,D_402,8.131E-06
1_606,D_403,7.83813E-08
1_606,G_601,1.94008E-07
1_606,G_602,2.10868E-08
1_606,G_603,1.60659E-07
1_606,G_604,1.59112E-09
1_606,G_605,4.34901E-10
1_606,G_606,2.48774E-08
1_606,G_607,7.31072E-09
1_606,G_608,4.14831E-08
1_606,G_609,7.5574E-08
1_606,G_610,6.94823E-08
1_606,G_611,7.31143E-08
1_606,G_612,1.75142E-08
1_606,G_613,1.10321E-07
1_606,G_614,4.78794E-09
1_606,N_601,2.52654E-08
1_606,N_602,1.60715E-07
1_606,N_603,4.22186E-08
1_606,N_604,1.14098E-08
1_606,N_605,2.32315E-07
1_606,N_606,2.21756E-08
1_606,N_607,1.42773E-07
1_606,N_608,4.76435E-08
1_606,N_609,1.56842E-07
1_606,N_610,4.02085E-08
1_606,N_611,5.18141E-08
1_606,N_612,9.5657E-08
1_606,N_613,8.42185E-08
1_606,N_614,4.23492E-08
1_606,R_601,0.001079119
1_606,R_602,0.000737779
1_606,R_603,1.42634E-05
1_606,R_604,0.019635116
1_606,R_606,6.099E-05
1_606,R_607,3.38256E-06
1_606,R_608,1.31274E-05
1_606,R_609,3.55484E-06
1_606,R_610,4.55742E-05
1_606,R_611,0.004045286
1_606,R_612,0.03302668
1_606,R_613,5.93387E-05
1_606,R_614,3.76198E-06
1_606,R_616,2.48315E-08
1_606,S_601,8.26934E-09
1_606,S_602,9.98296E-08
1_606,S_603,1.68093E-07
1_606,S_604,1.07225E-07
1_606,S_606,1.49029E-10
1_606,S_607,6.22475E-11
1_606,S_608,5.33434E-10
1_606,S_609,1.07262E-07
1_606,S_610,2.37982E-07
1_606,S_611,3.16036E-07
1_606,S_612,5.27329E-08
1_606,S_613,5.8002E-11
1_606,S_614,4.05644E-07
1_606,Y_601,6.65887E-08
1_606,Y_602,1.66841E-10
1_606,Y_603,9.89321E-09
1_606,Y_604,5.19311E-07
1_606,Y_605,6.43584E-09
1_606,Y_606,2.21379E-07
1_606,Y_607,3.81967E-08
1_606,Y_608,9.28958E-08
1_606,Y_609,5.45944E-09
1_606,Y_610,1.12536E-07
1_606,Y_611,1.73078E-09
1_606,Y_612,7.60228E-08
1_606,Y_613,8.55974E-08
1_606,Y_614,3.75737E-07
1_606,5_601,5.85016E-08
1_606,5_602,1.00615E-07
1_606,5_603,5.03436E-08
1_606,5_604,3.62387E-08
1_606,5_605,1.89969E-07
1_606,5_606,1.99382E-07
1_606,5_607,1.63903E-07
1_606,5_608,2.15035E-07
1_606,5_609,1.48967E-07
1_606,5_610,4.53611E-08
1_606,5_611,8.67747E-08
1_606,5_612,1.46125E-07
1_606,5_613,3.74707E-09
1_606,5_614,4.49377E-09
1_606,6_601,1.19769E-08
1_606,6_602,8.02339E-09
1_606,6_603,1.58048E-08
1_606,6_604,1.33139E-08
1_606,6_605,1.17228E-08
1_606,6_606,7.99545E-09
1_606,6_607,2.8342E-09
1_606,6_608,7.95619E-09
1_606,6_609,1.79955E-09
1_606,6_610,2.276E-09
1_606,6_611,6.6691E-10
1_606,6_612,4.93732E-09
1_606,6_613,9.25716E-08
1_606,6_614,1.64312E-08
1_606,7_601,5.3089E-08
1_606,7_602,4.98075E-08
1_606,7_603,1.08212E-07
1_606,7_604,9.72494E-08
1_606,7_605,3.77375E-09
1_606,7_606,3.29473E-09
1_606,7_607,6.4475E-10
1_606,7_608,8.59322E-09
1_606,7_609,7.0143E-08
1_606,7_610,1.54345E-07
1_606,7_611,1.37377E-07
1_606,7_612,1.41727E-08
1_606,7_613,3.52417E-09
1_606,7_614,3.13019E-07
1_606,8_601,2.16701E-10
1_606,8_602,2.12479E-07
1_606,8_603,1.44328E-08
1_606,8_604,1.04292E-07
1_606,8_606,1.14057E-09
1_606,8_607,1.92739E-09
1_606,8_608,2.07567E-12
1_606,8_609,2.55059E-09
1_606,8_610,3.502E-08
1_606,8_611,5.3182E-08
1_606,8_612,7.00467E-08
1_606,a_405,1.04082E-05
1_606,a_406,1.34221E-05
1_606,a_407,6.63367E-06
1_606,a_410,2.54206E-05
1_606,b_602,9.15856E-08
1_606,b_603,9.91615E-07
1_606,b_604,2.3885E-07
1_606,b_605,2.92473E-06
1_606,b_606,3.11405E-06
1_606,b_607,6.19478E-07
